date,value
2023-02-19,2648372.011500011
2023-02-20,2648372.011500011
2023-02-21,2540155.1454000124
2023-02-22,2551011.590200012
2023-02-23,2588674.6815000125
2023-02-24,2574207.714600012
2023-02-25,2574207.714600012
2023-02-26,2574207.714600012
2023-02-27,2654468.770400011
2023-02-28,2670147.932300011
2023-03-01,2648799.6811000104
2023-03-02,2673008.698100012
2023-03-03,2766135.982600011
2023-03-04,2766135.982600011
2023-03-05,2766135.982600011
2023-03-06,2725829.00440001
2023-03-07,2697830.438300011
2023-03-08,2747134.906200011
2023-03-09,2575216.7264000117
2023-03-10,2531482.1224000114
2023-03-11,2531482.1224000114
2023-03-12,2531482.1224000114
2023-03-13,2517616.408600011
2023-03-14,2572253.8278000103
2023-03-15,2555666.538300011
2023-03-16,2629231.330100011
2023-03-17,2628968.6081000105
2023-03-18,2628968.6081000105
2023-03-19,2628968.6081000105
2023-03-20,2640097.21190001
2023-03-21,2715750.2691000113
2023-03-22,2661907.143100011
2023-03-23,2733213.950200011
2023-03-24,2695250.912500011
2023-03-25,2695250.912500011
2023-03-26,2695250.912500011
2023-03-27,2688951.3025000086
2023-03-28,2684828.7477000104
2023-03-29,2757681.0522000105
2023-03-30,2782128.347000009
2023-03-31,2845609.928900011
2023-04-01,2845609.928900011
2023-04-02,2845609.928900011
2023-04-03,2830079.054500009
2023-04-04,2815040.9025000087
2023-04-05,2756259.1658000094
2023-04-06,2759919.23730001
2023-04-07,2759919.23730001
2023-04-08,2759919.23730001
2023-04-09,2759919.23730001
2023-04-10,2810298.24200001
2023-04-11,2892970.162900011
2023-04-12,2878013.946300011
2023-04-13,2964333.9234000104
2023-04-14,2933677.0755000087
2023-04-15,2933677.0755000087
2023-04-16,2933677.0755000087
2023-04-17,2896743.6195000103
2023-04-18,2919077.0951000084
2023-04-19,2849565.6867000093
2023-04-20,2787690.1228500092
2023-04-21,2771214.32670001
2023-04-22,2771214.32670001
2023-04-23,2771214.32670001
2023-04-24,2763783.658800013
2023-04-25,2707879.188300012
2023-04-26,2688868.428500012
2023-04-27,2734396.412600012
2023-04-28,2751425.3467000127
2023-04-29,2751425.3467000127
2023-04-30,2751425.3467000127
2023-05-01,2748307.028200012
2023-05-02,2716344.3473000117
2023-05-03,2705436.4590000114
2023-05-04,2680201.110800011
2023-05-05,2745467.291800012
2023-05-06,2745467.291800012
2023-05-07,2745467.291800012
2023-05-08,2762029.164400012
2023-05-09,2759166.3326000115
2023-05-10,2786685.9429000127
2023-05-11,2788660.4258000124
2023-05-12,2799915.9403000115
2023-05-13,2799915.9403000115
2023-05-14,2799915.9403000115
2023-05-15,2812189.9877000106
2023-05-16,2758689.174200012
2023-05-17,2817622.870100012
2023-05-18,2807007.306200012
2023-05-19,2815553.7199000116
2023-05-20,2815553.7199000116
2023-05-21,2815553.7199000116
2023-05-22,2938434.3101000125
2023-05-23,2888712.2155000125
2023-05-24,2861683.483500013
2023-05-25,2815052.144700013
2023-05-26,2860628.6514000124
2023-05-27,2860628.6514000124
2023-05-28,2860628.6514000124
2023-05-29,2860628.6514000124
2023-05-30,2860827.4260000126
2023-05-31,2871584.2936000125
2023-06-01,2938398.8760000137
2023-06-02,2962537.1490000114
2023-06-03,2962537.1490000114
2023-06-04,2962537.1490000114
2023-06-05,2987111.025600014
2023-06-06,3104524.9379000133
2023-06-07,3075148.071000012
2023-06-08,3132080.7519000135
2023-06-09,3065575.741500013
2023-06-10,3065575.741500013
2023-06-11,3065575.741500013
2023-06-12,3090719.5903000133
2023-06-13,3129131.868600013
2023-06-14,3042793.098000013
2023-06-15,3135960.6471000137
2023-06-16,3060346.3720000125
2023-06-17,3060346.3720000125
2023-06-18,3060346.3720000125
2023-06-19,3054385.3701000144
2023-06-20,2981841.5702000144
2023-06-21,2930418.027800016
2023-06-22,2942876.6954000155
2023-06-23,2905548.840400015
2023-06-24,2905548.840400015
2023-06-25,2905548.840400015
2023-06-26,2870161.657900015
2023-06-27,2914078.499100015
2023-06-28,2881968.1680000154
2023-06-29,2902948.484300015
2023-06-30,2937475.882100015
2023-07-01,2937475.882100015
2023-07-02,2937475.882100015
2023-07-03,2996841.3129000133
2023-07-04,2996841.3129000133
2023-07-05,2970586.1944000158
2023-07-06,2896412.585700013
2023-07-07,2948038.349800014
2023-07-08,2948038.349800014
2023-07-09,2948038.349800014
2023-07-10,3013798.6812000135
2023-07-11,3058868.8216000143
2023-07-12,3106138.1477000136
2023-07-13,3145688.203100014
2023-07-14,3089977.1798000135
2023-07-15,3089977.1798000135
2023-07-16,3089977.1798000135
2023-07-17,3137437.3402000135
2023-07-18,3145979.5058000125
2023-07-19,3145458.460300013
2023-07-20,3071630.7660000143
2023-07-21,3059969.8645000127
2023-07-22,3059969.8645000127
2023-07-23,3059969.8645000127
2023-07-24,3052929.695800014
2023-07-25,3077706.781600014
2023-07-26,3084749.875800012
2023-07-27,3040502.599800014
2023-07-28,3122225.0956000136
2023-07-29,3122225.0956000136
2023-07-30,3122225.0956000136
2023-07-31,3221623.1998000145
2023-08-01,3190669.037000013
2023-08-02,3079221.532770014
2023-08-03,3082389.701800012
2023-08-04,3051014.9114000117
2023-08-05,3051014.9114000117
2023-08-06,3051014.9114000117
2023-08-07,3033322.685900013
2023-08-08,3046222.819000013
2023-08-09,2983814.095100013
2023-08-10,2951505.8143000114
2023-08-11,2912073.2941000136
2023-08-12,2912073.2941000136
2023-08-13,2912073.2941000136
2023-08-14,2930020.4459000146
2023-08-15,2880309.3680000156
2023-08-16,2876093.431600014
2023-08-17,2849959.026600015
2023-08-18,2870227.179700014
2023-08-19,2870227.179700014
2023-08-20,2870227.179700014
2023-08-21,2877511.022700014
2023-08-22,2854106.104200015
2023-08-23,2864667.7795500145
2023-08-24,2814269.001300015
2023-08-25,2837528.9708000147
2023-08-26,2837528.9708000147
2023-08-27,2837528.9708000147
2023-08-28,2972267.9722000156
2023-08-29,2958177.841700016
2023-08-30,3020691.2675000164
2023-08-31,3080776.9237000165
2023-09-01,3176586.220400017
