date,value
2023-02-05,1549669.9148069846
2023-02-06,1529864.5520069848
2023-02-07,1539476.2074069846
2023-02-08,1519815.5703069852
2023-02-09,1490733.7629069856
2023-02-10,1481891.1493069853
2023-02-11,1481891.1493069853
2023-02-12,1481891.1493069853
2023-02-13,1493362.7993069843
2023-02-14,1499181.0214069847
2023-02-15,1520071.5544069852
2023-02-16,1499369.069706985
2023-02-17,1490115.854406985
2023-02-18,1490115.854406985
2023-02-19,1490115.854406985
2023-02-20,1490115.854406985
2023-02-21,1446334.5091069841
2023-02-22,1449713.2091069852
2023-02-23,1452164.6997069868
2023-02-24,1430644.0946069874
2023-02-25,1430644.0946069877
2023-02-26,1430644.094606988
2023-02-27,1442111.4744069884
2023-02-28,1444447.9538069873
2023-03-01,1436852.2579069873
2023-03-02,1443565.6334069883
2023-03-03,1467547.0579069874
2023-03-04,1467547.0579069876
2023-03-05,1467547.0579069878
2023-03-06,1449657.7913069888
2023-03-07,1423140.787006989
2023-03-08,1428169.4388069909
2023-03-09,1388455.9295069915
2023-03-10,1360307.9357069908
2023-03-11,1360307.9357069908
2023-03-12,1360307.9357069908
2023-03-13,1359023.4393069919
2023-03-14,1372672.3693069918
2023-03-15,1351216.094206993
2023-03-16,1372973.434106994
2023-03-17,1353397.9313069938
2023-03-18,1353397.9313069938
2023-03-19,1353397.9313069938
2023-03-20,1359964.049006993
2023-03-21,1385458.9821069925
2023-03-22,1358780.7230069935
2023-03-23,1360456.2688069935
2023-03-24,1365014.2152069933
2023-03-25,1365014.2152069933
2023-03-26,1365014.2152069933
2023-03-27,1366911.9495069932
2023-03-28,1366647.720006993
2023-03-29,1391772.2382069926
2023-03-30,1401890.4035069926
2023-03-31,1421650.2169069932
2023-04-01,1421650.2169069932
2023-04-02,1421650.2169069932
2023-04-03,1421228.0979069932
2023-04-04,1403494.8913069929
2023-04-05,1385645.1548069937
2023-04-06,1387126.6395069933
2023-04-07,1387126.6395069933
2023-04-08,1387126.6395069933
2023-04-09,1387126.6395069933
2023-04-10,1392791.3445069927
2023-04-11,1412814.5825069922
2023-04-12,1401194.089506992
2023-04-13,1423719.0422069926
2023-04-14,1412878.7523069908
2023-04-15,1412878.7523069908
2023-04-16,1412878.7523069908
2023-04-17,1422204.7659069905
2023-04-18,1420182.1791069908
2023-04-19,1409164.7133069914
2023-04-20,1388429.5916069925
2023-04-21,1384201.1243069912
2023-04-22,1384201.1243069917
2023-04-23,1384201.1243069917
2023-04-24,1379968.7597069917
2023-04-25,1344823.9293069902
2023-04-26,1338965.5453069918
2023-04-27,1361431.6408069907
2023-04-28,1377167.377106991
2023-04-29,1377167.3771069911
2023-04-30,1377167.3771069914
2023-05-01,1373359.7987069916
2023-05-02,1350878.020806992
2023-05-03,1351561.5800069938
2023-05-04,1341900.513506993
2023-05-05,1375342.2444069944
2023-05-06,1375342.2444069944
2023-05-07,1375342.2444069944
2023-05-08,1383790.0362069942
2023-05-09,1380386.282606995
2023-05-10,1384802.1259069946
2023-05-11,1372344.0348069952
2023-05-12,1364156.7325069953
2023-05-13,1364156.7325069953
2023-05-14,1364156.7325069953
2023-05-15,1381480.0394069937
2023-05-16,1356902.0617069944
2023-05-17,1385160.883237995
2023-05-18,1389019.9768379948
2023-05-19,1383789.141837996
2023-05-20,1383789.141837996
2023-05-21,1383789.141837996
2023-05-22,1403652.9443379955
2023-05-23,1394517.1025379943
2023-05-24,1374761.307637994
2023-05-25,1365252.788437993
2023-05-26,1377809.191237992
2023-05-27,1377809.191237992
2023-05-28,1377809.191237992
2023-05-29,1377809.191237992
2023-05-30,1378080.0848379927
2023-05-31,1372121.8571379937
2023-06-01,1390178.657737993
2023-06-02,1419798.0884379921
2023-06-03,1419798.0884379921
2023-06-04,1419798.0884379921
2023-06-05,1411425.1471379902
2023-06-06,1431721.5117379916
2023-06-07,1434072.8310379921
2023-06-08,1441888.6593379916
2023-06-09,1432980.0311379924
2023-06-10,1432980.0311379924
2023-06-11,1432980.0311379924
2023-06-12,1446995.5020379932
2023-06-13,1463725.3720379923
2023-06-14,1459137.4761379927
2023-06-15,1477343.710337991
2023-06-16,1468562.5964379907
2023-06-17,1468562.5964379907
2023-06-18,1468562.5964379907
2023-06-19,1468562.5964379907
2023-06-20,1449483.2022379914
2023-06-21,1437286.5322379905
2023-06-22,1429039.5416379895
2023-06-23,1410805.6790379914
2023-06-24,1410805.6790379917
2023-06-25,1410805.679037992
2023-06-26,1406521.7217379916
2023-06-27,1423708.108737992
2023-06-28,1422052.2281379914
2023-06-29,1437512.1518379906
2023-06-30,1452554.6078379909
2023-07-01,1452554.6078379909
2023-07-02,1452554.6078379909
2023-07-03,1468144.4624379927
2023-07-04,1468144.4624379927
2023-07-05,1458214.4753379903
2023-07-06,1428675.3222379913
2023-07-07,1446477.8876429931
2023-07-08,1446477.8876429931
2023-07-09,1446477.8876429931
2023-07-10,1471264.184137993
2023-07-11,1490654.672237992
2023-07-12,1510615.6629379918
2023-07-13,1530014.7213379922
2023-07-14,1507614.7492379935
2023-07-15,1507614.7492379933
2023-07-16,1507614.749237993
2023-07-17,1515015.7833379926
2023-07-18,1522621.0153379922
2023-07-19,1528197.6293379925
2023-07-20,1509404.9465379913
2023-07-21,1507759.3749379914
2023-07-22,1507759.3749379914
2023-07-23,1507759.3749379914
2023-07-24,1514857.1345379918
2023-07-25,1515428.1871379914
2023-07-26,1525260.9512379912
2023-07-27,1506604.1843379918
2023-07-28,1535861.431337992
2023-07-29,1535861.4313379917
2023-07-30,1535861.4313379915
2023-07-31,1560640.537637994
2023-08-01,1545373.2852379936
2023-08-02,1512796.9572839914
2023-08-03,1514320.3322379917
2023-08-04,1505189.9186379907
2023-08-05,1505189.9186379907
2023-08-06,1505189.9186379907
2023-08-07,1501372.3116379913
2023-08-08,1498489.4391379906
2023-08-09,1485539.5825379915
2023-08-10,1476359.7920379925
2023-08-11,1471416.2170379933
2023-08-12,1471416.2170379933
2023-08-13,1471416.2170379933
2023-08-14,1468372.3321379907
2023-08-15,1440407.5199379916
2023-08-16,1426591.2105379936
2023-08-17,1414402.7590379936
2023-08-18,1415932.205737993
2023-08-19,1415932.2057379931
2023-08-20,1415932.2057379934
2023-08-21,1423292.681737995
2023-08-22,1412811.4036379964
2023-08-23,1424734.2164379943
2023-08-24,1396220.2759379952
2023-08-25,1401525.6399379964
2023-08-26,1401525.6399379964
2023-08-27,1401525.6399379964
2023-08-28,1416223.8507379955
2023-08-29,1445884.9643379964
2023-08-30,1451023.3563379957
2023-08-31,1444330.0422379952
2023-09-01,1455924.9704379968
